0,[0, 0, 0, 0, 0, 0, 0, 0]
1,[-2604156, -2836510, -875814, -3215134, -3498654, -443371, -1283245, -2329811]
1,[-2603575, -2835737, -874999, -3228156, -3510699, -442891, -1285576, -2331167]
1,[-2604029, -2836459, -875276, -3238994, -3514348, -442830, -1284521, -2330316]
1,[-2605119, -2838124, -876261, -3229298, -3501387, -443641, -1282696, -2329379]
1,[-2604679, -2837495, -875779, -3220796, -3497018, -443665, -1281931, -2329501]
1,[-2604789, -2837235, -875714, -3209796, -3491923, -443537, -1283386, -2329217]
1,[-2604486, -2836892, -875249, -3213176, -3494904, -443516, -1286704, -2331712]
1,[-2604069, -2836345, -874672, -3229872, -3505274, -442980, -1285862, -2331739]
1,[-2604036, -2836717, -874764, -3234202, -3506392, -442978, -1282806, -2330082]
1,[-2603609, -2836287, -874569, -3229861, -3506041, -442891, -1281554, -2329077]
1,[-2604045, -2836587, -874846, -3221121, -3503029, -443068, -1282934, -2328989]
1,[-2604109, -2836590, -874860, -3222522, -3503112, -443252, -1285745, -2330978]
1,[-2603837, -2836417, -874515, -3231977, -3505970, -443004, -1285398, -2331428]
1,[-2603639, -2836406, -874239, -3237040, -3507647, -442934, -1283419, -2330644]
1,[-2603708, -2836812, -874277, -3230896, -3505571, -443008, -1282054, -2329066]
1,[-2604010, -2837183, -874387, -3220479, -3500497, -443002, -1283148, -2328669]
1,[-2604351, -2836912, -874541, -3218112, -3496627, -443249, -1285892, -2330323]
1,[-2603690, -2836775, -874041, -3230169, -3502214, -443239, -1286427, -2331643]
1,[-2603704, -2836632, -873984, -3233070, -3502649, -443045, -1282832, -2329624]
1,[-2604031, -2836716, -874186, -3219544, -3493898, -443352, -1282040, -2328997]
1,[-2603822, -2836904, -873903, -3209845, -3490065, -443202, -1283947, -2329159]
1,[-2603554, -2836708, -873375, -3214711, -3493811, -443054, -1286374, -2331144]
1,[-2603269, -2836459, -873067, -3222942, -3495549, -442762, -1285289, -2330682]
1,[-2603574, -2837406, -873328, -3215671, -3486094, -443185, -1282748, -2329309]
1,[-2603272, -2837087, -872625, -3210298, -3486244, -443201, -1282584, -2329810]
1,[-2604039, -2837537, -873024, -3198786, -3480626, -443350, -1283225, -2328910]
1,[-2604008, -2837259, -872925, -3196293, -3477332, -443754, -1286504, -2331596]
1,[-2603339, -2836709, -872171, -3207318, -3482747, -443294, -1285774, -2331804]
